사업장명,전화번호,도로명주소
파이 동물의료센터,313360314.0,"경기도 용인시 처인구 고림로 136, 1층 103,104,105호 (고림동)"
강남종합동물병원,312830775.0,경기도 용인시 기흥구 신갈로 85 (신갈동)
24시동물병원,,경기도 용인시 기흥구 구갈로 53 (구갈동)
죽전동물병원,312662993.0,"경기도 용인시 기흥구 죽전로 49, 101호 (보정동)"
동백동물병원,316938627.0,"경기도 용인시 기흥구 동백5로 21-11, 107호 (중동, 동백훼미리프라자 1)"
죽전예담동물병원,312647502.0,"경기도 용인시 수지구 대지로 58 (죽전동, 선진포리스트)"
하임동물병원,318984300.0,경기도 용인시 수지구 포은대로 450 (풍덕천동)
어울림동물병원,315482911.0,"경기도 용인시 수지구 신봉2로 115-46, 1층 (신봉동)"
광교호수 동물병원,312127515.0,"경기도 용인시 수지구 광교마을로 91, 102,103호 (상현동)"
죽전 쿨펫동물병원,312617512.0,"경기도 용인시 수지구 포은대로 552, 3층 (죽전동, 이마트)"
서울샤인동물병원,312617582.0,"경기도 용인시 수지구 신봉1로 84, 228,229호 (신봉동, 상록신봉종합상가)"
24시 사람앤동물메디컬센터,312620306.0,"경기도 용인시 수지구 포은대로 317, 24시 사람앤동물메디컬센터 (풍덕천동)"
정 동물병원,318982298.0,"경기도 용인시 수지구 만현로 120, SR프라자 112호 (상현동)"
에이스 동물병원,312662900.0,"경기도 용인시 수지구 동천로 60, 1층 (동천동)"
웰니스 동물병원,318981911.0,"경기도 용인시 수지구 성복2로 10, 지하1층 (성복동, 성복역롯데캐슬골드타운)"
마루한동물병원,312160133.0,"경기도 용인시 수지구 광교호수로378번길 4-6, 1층 (상현동)"
서울앤탑 동물병원,318977577.0,"경기도 용인시 수지구 현암로 135, 베스트프라자 2층 (죽전동)"
굿프렌즈동물병원,,"경기도 용인시 수지구 용구대로 2794, 남곡빌딩 1층 102호 (죽전동)"
파우동물병원,,"경기도 용인시 수지구 현암로125번길 6, 105호 (죽전동, 그린프라자)"
세브란스동물병원,,"경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)"
로얄벳 동물병원,312637585.0,"경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)"
펫스토리 동물병원,312760282.0,"경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)"
강남동물의료센터,318977582.0,"경기도 용인시 수지구 동천로 79, 3층 (동천동)"
참누리동물병원,312647525.0,경기도 용인시 수지구 만현로 110 (상현동)
AP동물병원,312630085.0,경기도 용인시 수지구 수지로 421 (동천동)
24시 서울YES동물병원,,"경기도 용인시 수지구 현암로 81 (죽전동,벤포스타 101~103호)"
애니펫동물병원,312668898.0,"경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)"
동일동물병원,312651175.0,"경기도 용인시 수지구 손곡로 107 (동천동, 대영프라자 102호,201호)"
웰 동물병원,312137522.0,"경기도 용인시 수지구 광교중앙로 302, 1층 101호 (상현동, 광교지구 블루스퀘어)"
스카이동물병원,318967590.0,"경기도 용인시 수지구 신봉1로 68, 106,107호 (신봉동)"
꿈에동물병원,312641997.0,"경기도 용인시 수지구 성복2로 114, 111호 (성복동, 플러스클리닉수지센터)"
수지동물의료원,,"경기도 용인시 수지구 수지로 77, 101호 (상현동, 힐프라자)"
순수동물병원,312628700.0,경기도 용인시 수지구 수지로296번길 30 (풍덕천동)
해담은동물병원,318927775.0,"경기도 용인시 수지구 성복1로 106, 107호 (성복동, 벽산프라자)"
즐거운동물병원,312727583.0,"경기도 용인시 수지구 성복2로 100, 113호 (성복동, 예반아이엔프라자)"
수지성복SL동물병원,312728575.0,"경기도 용인시 수지구 성복1로 62, 1층 111, 112호 (성복동, KCC스위첸)"
경기동물의료원,315465975.0,"경기도 용인시 수지구 용구대로 2748, SK엔크린주유소 (죽전동)"
온하루 동물의료센터,,"경기도 용인시 수지구 만현로 88, 상현종합상가 상가동 2층 203,204호 (상현동)"
늘봄동물병원,312657579.0,"경기도 용인시 수지구 수풍로 112, 1층 (풍덕천동)"
우리집앞동물병원,312727582.0,"경기도 용인시 수지구 현암로 157, 한솔프라자 1층 2호 (죽전동)"
아침동물병원,3180195575.0,"경기도 용인시 수지구 성복2로 238, 1층 (성복동)"
으뜸원동물병원,318984750.0,"경기도 용인시 수지구 수지로 475, 경성렌트카 1층 (동천동)"
여울동물병원,312620408.0,"경기도 용인시 수지구 신봉3로7번길 31, 1층 12호 (신봉동, 수지스카이뷰푸르지오)"
다나은동물의료센터,,"경기도 용인시 수지구 현암로 136, 세종프라자 101호 (죽전동)"
탑스동물의료센터,315267077.0,"경기도 용인시 수지구 성복2로 58, 영진빌딩 1층 (성복동)"
리치펫동물병원,3180059725.0,"경기도 용인시 기흥구 동백중앙로 177 (중동, 동백씨엘뷰 오피스텔)"
튼튼동물병원,312657505.0,"경기도 용인시 기흥구 죽현로 29, 102호 (보정동, 현대휴먼프라자)"
Wellness clinic 동물병원,312831357.0,경기도 용인시 기흥구 용구대로 2457 (보정동)
우사랑동물병원(출장전문진료병원),,"경기도 용인시 기흥구 사은로 274-2, 3층 (지곡동)"
(주)에니멀클리닉컨설팅(출장진료전문병원),312332836.0,경기도 용인시 기흥구 신갈로 85 (신갈동)
구성동물병원,312757579.0,"경기도 용인시 기흥구 연원로 1, 101호 (마북동, 연원마을LG아파트상가)"
제일종합동물병원,312743575.0,"경기도 용인시 기흥구 강남동로 15, 103호 (구갈동)"
에어벳동물병원,312810811.0,"경기도 용인시 기흥구 새천년로16번길 3-2, 월드프라자 101,202호 (신갈동)"
보정동물병원,318983708.0,"경기도 용인시 기흥구 보정로 32 (보정동, 지젤스포츠클럽)"
하은동물병원,312868999.0,경기도 용인시 기흥구 민속촌로 43 (보라동)
보라종합동물병원,318936119.0,경기도 용인시 기흥구 민속촌로 8 (보라동)
용인도담동물병원,315482526.0,경기도 용인시 기흥구 평촌1로2번길 6 (동백동)
유앤미동물병원,312350075.0,"경기도 용인시 기흥구 서천로127번길 3-3, 105호 (서천동)"
기흥동물병원,312879900.0,"경기도 용인시 기흥구 구성로 111, 102호 (언남동, 채러티디벨로퍼(주))"
함께하는 동물병원,312756549.0,"경기도 용인시 기흥구 마북로 164, A동 1층 1,2호 (마북동, 테라스가든A빌딩)"
봄동물병원,312034727.0,경기도 용인시 기흥구 서천서로12번길 4-8 (서천동)
현대동물병원,,경기도 용인시 기흥구 상갈로 31 (상갈동)
레이크동물병원,80057507.0,경기도 용인시 기흥구 평촌1로8번길 11-4 (동백동)
우리동물병원,,경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동)
쿨펫 동물병원,316790551.0,"경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)"
해뜰동물병원,318897556.0,"경기도 용인시 기흥구 보정로 117 (보정동, 리베로3)"
어정동물병원,312849200.0,경기도 용인시 기흥구 어정로 134-12 (중동)
Dr.J동물병원,312157975.0,"경기도 용인시 기흥구 흥덕2로87번길 18 (영덕동, 이씨티)"
흥덕종합동물병원,312177119.0,"경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)"
미리내동물병원,,경기도 용인시 처인구 경안천로 2 (마평동)
소리동물의료센터,,"경기도 용인시 수지구 용구대로 2702, 동춘프라자 4층 (죽전동)"
마리동물병원,,"경기도 파주시 경의로 1813, 2층 202호 (아동동)"
웰니스동물메디컬센터,3180350848.0,"경기도 파주시 와석순환로515번길 70, C229호 (와동동, 힐스테이트 더 운정)"
대한동물병원(산업동물 출장진료 전문 동물병원),,"경기도 파주시 평화로 37, 대한가축약품 1층 (금촌동)"
파주연천축협동물병원,319582343.0,경기도 파주시 적성면 어삼로 36
운정W동물병원,,"경기도 파주시 미래로 620, 112호 (와동동, 해솔프라자)"
다정동물병원,319445077.0,"경기도 파주시 와석순환로 78, 한강프라자 201호 (야당동)"
해솔동물병원,3180888119.0,"경기도 파주시 가온로 200, 근린생활시설동 120,121호 (와동동, 해솔마을8단지 운정 아이파크 더 테라스)"
특수동물 행동정신병원,,"경기도 파주시 조리읍 뇌조로 123, 2층"
숲속노을 동물병원,319467582.0,"경기도 파주시 숲속노을로 128, 2층 (동패동)"
24시 마이동물의료센터,319455000.0,"경기도 파주시 청석로 122, 3층 313~320호 (동패동)"
예든동물의료센터,319340484.0,"경기도 파주시 해올2길 8, 201호 (다율동)"
마음다해동물병원,,"경기도 파주시 가람로 129, 2층 (와동동)"
금쪽금쪽금쪽반려동물병원,319449979.0,경기도 파주시 가재울로94번길 27 (목동동)
에덴동물병원,319433710.0,"경기도 파주시 와석순환로 125, 현대프라자 2층 204호 (동패동)"
스마일양한방동물병원,,"경기도 파주시 금빛로 44, 203호 (금촌동, 마이프라자)"
행복플러스동물병원,319491275.0,"경기도 파주시 와석순환로 431, 105호 (와동동, 신운정프라자)"
운정힐링 동물병원,,"경기도 파주시 와석순환로 70 (야당동, 신운정프라자2)"
운정24시동물의료센터,,"경기도 파주시 미래로 371, 2층 203호 (동패동)"
리버풀동물병원,319457297.0,"경기도 파주시 중앙로 255 (금촌동, 금남빌딩)"
펫 파라다이스 동물병원,319427583.0,"경기도 파주시 청암로17번길 17, 2층 17호 (목동동)"
파주365동물의료센터,319455365.0,"경기도 파주시 책향기로 573, 2층 206호 (목동동, 월드타워3)"
파주24시동물병원,,"경기도 파주시 교하로 87, 201호 (목동동, 삼성프라자)"
운정한빛동물병원,319447179.0,"경기도 파주시 경의로 1068, 101.201,202호 (야당동, 삼융프라자)"
로뎀동물병원,319527576.0,경기도 파주시 문산읍 방촌로 1692
야당동물병원,319487579.0,"경기도 파주시 경의로 1100, 201호 (야당동, 연세프라자)"
나은동물병원,319448288.0,"경기도 파주시 새꽃로 207 (아동동, 나은동물병원)"
미엘동물병원,319355009.0,"경기도 파주시 청석로 264, 201호 (동패동, 거묵프라자)"
해오름동물병원,319537587.0,"경기도 파주시 문산읍 당동2로 11, 104호"
Dr.Mini 하늘다람쥐 전문병원,7077960333.0,경기도 파주시 꽃창포길 16 (문발동)
운정호수동물메디컬센터,319378225.0,"경기도 파주시 경의로 1114, 에펠타워 202,203호 (야당동)"
산내동물병원,319486669.0,"경기도 파주시 심학산로423번길 7-33, 준프라자 2층 201호 (목동동)"
행복한고양이동물병원,319460805.0,"경기도 파주시 가람로21번길 7-5, 401호 (와동동)"
또바기,,"경기도 파주시 동패로7번길 66, 401호 (동패동)"
수민동물병원,,"경기도 파주시 경의로 1813, 2층 203호 (아동동)"
혜음동물병원,,경기도 파주시 광탄면 혜음로 345
카라동물병원,319598600.0,경기도 파주시 법원읍 술이홀로 1409
다나동물의료센터,319447975.0,"경기도 파주시 청석로 115, 반석프라자 201호 (동패동)"
고려동물병원,319412422.0,"경기도 파주시 새꽃로 62, 베스트프라자 1층 112호 (금촌동)"
금촌종합동물병원,319417777.0,경기도 파주시 아동로 11-1 (금촌동)
파주유우진료소(산업동물에 대한 출장진료를 전문으로 함),319413030.0,경기도 파주시 조리읍 봉천로 11
푸른동물병원,,"경기도 파주시 중앙로 280, 17호 (아동동, 장안초원아파트)"
한국동물병원(산업동물에 대한 출장진료를 전문으로 함),,경기도 파주시 월롱면 엘지로 245
행복한동물병원,319570075.0,"경기도 파주시 경의로 1813, 2층 201호 (아동동)"
금릉동물의료센터,319483375.0,"경기도 파주시 금빛로 24-28, 우성메디피아 2층 201, 202호 (금촌동)"
문산동물의료센터,319537570.0,"경기도 파주시 문산읍 문향로 52-1, 우리들빌딩 201호"
라임동물병원,,경기도 파주시 순못길 21 (다율동)
운정튼튼동물병원,319427524.0,"경기도 파주시 심학산로423번길 7-21, 광성빌딩 (목동동)"
통일산업동물병원(산업동물에 대한 출장진료를 전문으로 함),,경기도 파주시 적성면 감악산로 1230
서울하이동물의료센터,,"경기도 파주시 청암로 75, 상상메디컬프라자 2층 203호 (다율동)"
반려동물병원,,경기도 파주시 조리읍 내산길 9
행복튼튼동물병원,,"경기도 파주시 중앙로 241, 한샘파주키친프라자 1호 (금촌동)"
야당마을동물병원,319497553.0,"경기도 파주시 송학1길 88, 1층 (야당동)"
이천동물병원「산업동물 출장진료 전문」,316352371.0,경기도 이천시 어재연로 24-0 (중리동)
큰사랑동물병원,316325975.0,"경기도 이천시 이섭대천로 1229, 이천IS타워빌딩 203호 (창전동)"
제일동물병원,316339883.0,경기도 이천시 영창로 181 (창전동)
하나동물병원,,경기도 이천시 중리천로 99 (창전동)
나라동물병원,,경기도 이천시 설봉로 46 (관고동)
이천축산업협동조합동물병원,316346611.0,경기도 이천시 구만리로 107 (진리동)
피그벳동물병원「산업동물 출장진료 전문」,,경기도 이천시 이섭대천로 914(율현동)
J&C 동물병원「산업동물 출장진료 전문」,316435545.0,경기도 이천시 설성면 신암로 91
유수의과병원,316328853.0,경기도 이천시 모가면 대월로63번길 70
경기동물전문병원「산업동물 출장진료 전문」,,경기도 이천시 남천로 65 (중리동)
중부동물병원 「산업동물 출장진료 전문」,316343030.0,경기도 이천시 남천로 63-1 (중리동)
